Longitude (x),Latitude (y),Station Name,Climate ID,Date,Year,Month,Day,Data Quality,valueMax,Max Temp Flag,valueMin,Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2010-01-01,2010,1,1,,0.9,,-10.4,,-4.8,,22.8,,0,,0,,1.6,,1.2,,0,T,32,,54,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2010-01-02,2010,1,2,,-10.2,,-17.6,,-13.9,,31.9,,0,,0,,0,T,0,T,1,,31,,50,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2010-01-03,2010,1,3,,-8.3,,-15.5,,-11.9,,29.9,,0,,0,,2,,1.2,,1,,33,,65,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2010-01-04,2010,1,4,,-7.1,,-12.7,,-9.9,,27.9,,0,,0,,0.8,,0.4,,2,,34,,44,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2010-01-05,2010,1,5,,-3.6,,-11.1,,-7.4,,25.4,,0,,0,,3,,2,,2,,33,,39,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2010-01-06,2010,1,6,,-2.1,,-10.3,,-6.2,,24.2,,0,,0,,0,T,0,T,5,,33,,37,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2010-01-07,2010,1,7,,-3,,-7.3,,-5.2,,23.2,,0,,0,,0,T,0,T,5,,,,<31,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2010-01-08,2010,1,8,,-7.3,,-11.7,,-9.5,,27.5,,0,,0,,1.4,,0.8,,5,,34,,46,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2010-01-09,2010,1,9,,-8.7,,-14.6,,-11.7,,29.7,,0,,0,,0,,0,,5,,36,,46,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2010-01-10,2010,1,10,,-3.8,,-15.6,,-9.7,,27.7,,0,,0,,0,T,0,T,4,,24,,46,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2010-01-11,2010,1,11,,-4.7,,-7.8,,-6.3,,24.3,,0,,0,,1.4,,1.2,,3,,23,,39,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2010-01-12,2010,1,12,,-5.7,,-9.1,,-7.4,,25.4,,0,,0,,0,,0,,4,,35,,35,
