Longitude (x),Latitude (y),Station Name,Climate ID,Date,Year,Month,Day,Data Quality,valueMax,Max Temp Flag,valueMin,Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-01,2013,1,1,,-2,,-10.4,,-6.2,,24.2,,0,,0,,0,T,0,T,6,,30,,33,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-02,2013,1,2,,-2.8,,-7.3,,-5.1,,23.1,,0,,0,,0.2,,0.2,,5,,26,,33,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-03,2013,1,3,,-1.2,,-7.4,,-4.3,,22.3,,0,,0,,0.8,,0.2,,5,,26,,39,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-04,2013,1,4,,0.2,,-2.5,,-1.2,,19.2,,0,,0,,0,,0,,5,,25,,57,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-05,2013,1,5,,1.4,,-1.3,,0.1,,17.9,,0,,0,,0.2,,0.2,,5,,,,<31,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-06,2013,1,6,,2.1,,-4.8,,-1.4,,19.4,,0,,0,T,0.2,,0.2,,3,,34,,32,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-07,2013,1,7,,0.8,,-8.5,,-3.9,,21.9,,0,,0,,0,,0,,2,,22,,35,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-08,2013,1,8,,2.7,,-1.7,,0.5,,17.5,,0,,0,,0,,0,,2,,,,<31,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-09,2013,1,9,,6.4,,-0.5,,3,,15,,0,,0,T,0,,0,T,2,,29,,59,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-10,2013,1,10,,6.3,,-0.7,,2.8,,15.2,,0,,0,,0,,0,,1,,32,,32,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-11,2013,1,11,,8.5,,2.8,,5.7,,12.3,,0,,5,,0,,5,,0,T,,,<31,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-12,2013,1,12,,14.8,,4.6,,9.7,,8.3,,0,,0,,0,,0,,0,T,,,<31,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-13,2013,1,13,,15,,4.3,,9.7,,8.3,,0,,29.8,,0,,29.8,,0,,,,<31,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-14,2013,1,14,,4.9,,-4.8,,0.1,,17.9,,0,,0,T,0,T,0,T,0,,28,,50,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-15,2013,1,15,,0.9,,-5.1,,-2.1,,20.1,,0,,0,,0,,0,,0,,,,<31,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-16,2013,1,16,,3.6,,-4.1,,-0.3,,18.3,,0,,0,,0,,0,,0,,27,,44,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-17,2013,1,17,,1.1,,-10.9,,-4.9,,22.9,,0,,0,,1.4,,0.8,,0,T,31,,48,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-18,2013,1,18,,0.6,,-13.6,,-6.5,,24.5,,0,,0,,0.4,,0.2,,1,,25,,32,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-19,2013,1,19,,7.2,,0.5,,3.9,,14.1,,0,,0.4,,0,,0.4,,1,,22,,59,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-20,2013,1,20,,6.7,,-9.3,,-1.3,,19.3,,0,,0.2,,0.2,,0.4,,0,T,27,,78,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-21,2013,1,21,,-5.3,,-12.5,,-8.9,,26.9,,0,,0,,0,T,0,T,0,T,28,,50,
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,2013-01-22,2013,1,22,,-12.4,,-17.4,,-14.9,,32.9,,0,,0,,1.6,,1.2,,0,T,26,,52,
