Longitude (x),Latitude (y),Station Name,Climate ID,Date,Year,Month,Day,Data Quality,valueMax,Max Temp Flag,valueMin,Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114,51.11,CALGARY INT'L CS,3031094,2016-01-01,2016,1,1,,0.4,,-12.9,,-6.3,,24.3,,0,,,M,,M,0,,11,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2016-01-02,2016,1,2,,-1.1,,-15.2,,-8.2,,26.2,,0,,,M,,M,0,,10,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2016-01-03,2016,1,3,,-1.8,,-16.6,,-9.2,,27.2,,0,,,M,,M,0,,11,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2016-01-04,2016,1,4,,-1.7,,-13.1,,-7.4,,25.4,,0,,,M,,M,0,,11,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2016-01-05,2016,1,5,,-7.3,,-15.3,,-11.3,,29.3,,0,,,M,,M,0,,11,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2016-01-06,2016,1,6,,-9.1,,-17.4,,-13.3,,31.3,,0,,,M,,M,0,,11,,36,,37,
-114,51.11,CALGARY INT'L CS,3031094,2016-01-07,2016,1,7,,-9.9,,-16.7,,-13.3,,31.3,,0,,,M,,M,1.3,,11,,34,,33,
-114,51.11,CALGARY INT'L CS,3031094,2016-01-08,2016,1,8,,-13.4,,-23.1,,-18.3,,36.3,,0,,,M,,M,0.2,,11,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2016-01-09,2016,1,9,,-10.5,,-26,,-18.3,,36.3,,0,,,M,,M,0.2,,12,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2016-01-10,2016,1,10,,-1.2,,-16.8,,-9,,27,,0,,,M,,M,0,,11,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2016-01-11,2016,1,11,,-1.8,,-9.7,,-5.8,,23.8,,0,,,M,,M,0,,11,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2016-01-12,2016,1,12,,5.2,,-10.6,,-2.7,,20.7,,0,,,M,,M,0,,12,,28,,50,
