Longitude (x),Latitude (y),Station Name,Climate ID,Date,Year,Month,Day,Data Quality,valueMax,Max Temp Flag,valueMin,Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114,51.11,CALGARY INT'L CS,3031094,2018-01-01,2018,1,1,,-3.6,,-32.2,,-17.9,,35.9,,0,,,M,,M,0,,11,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-02,2018,1,2,,0.8,,-11.6,,-5.4,,23.4,,0,,,M,,M,0.2,,10,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-03,2018,1,3,,6.4,,-10.1,,-1.9,,19.9,,0,,,M,,M,0,,10,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-04,2018,1,4,,4,,-12,,-4,,22,,0,,,M,,M,0.8,,10,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-05,2018,1,5,,9.6,,-12.4,,-1.4,,19.4,,0,,,M,,M,0.2,,10,,26,,44,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-06,2018,1,6,,7.9,,-4,,2,,16,,0,,,M,,M,0,,7,,28,,43,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-07,2018,1,7,,3.7,,-8.6,,-2.5,,20.5,,0,,,M,,M,0.2,,4,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-08,2018,1,8,,8.8,,-6.2,,1.3,,16.7,,0,,,M,,M,0,,4,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-09,2018,1,9,,-1.8,,-18.1,,-10,,28,,0,,,M,,M,1,,4,,35,,57,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-10,2018,1,10,,-18,,-26.6,,-22.3,,40.3,,0,,,M,,M,1.3,,4,,34,,46,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-11,2018,1,11,,-23.1,,-29.5,,-26.3,,44.3,,0,,,M,,M,0.2,,5,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-12,2018,1,12,,-16.7,,-25.6,,-21.2,,39.2,,0,,,M,,M,0,,6,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-13,2018,1,13,,1.9,,-17.1,,-7.6,,25.6,,0,,,M,,M,0.6,,6,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-14,2018,1,14,,2.7,,-8.8,,-3.1,,21.1,,0,,,M,,M,1.7,,6,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-15,2018,1,15,,-5.7,,-10.4,,-8.1,,26.1,,0,,,M,,M,0,,7,,17,,37,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-16,2018,1,16,,9,,-11.1,,-1.1,,19.1,,0,,,M,,M,0.2,,5,,29,,59,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-17,2018,1,17,,4.7,,-4.2,,0.3,,17.7,,0,,,M,,M,0,,5,,25,,46,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-18,2018,1,18,,7.1,,-5.8,,0.7,,17.3,,0,,,M,,M,0.5,,5,,28,,59,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-19,2018,1,19,,3.6,,-6,,-1.2,,19.2,,0,,,M,,M,0.3,,4,,28,,35,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-20,2018,1,20,,3.8,,-6.8,,-1.5,,19.5,,0,,,M,,M,0,,4,,26,,37,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-21,2018,1,21,,4.4,,-8.2,,-1.9,,19.9,,0,,,M,,M,0,,4,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-22,2018,1,22,,4.1,,-7.3,,-1.6,,19.6,,0,,,M,,M,0.8,,3,,28,,50,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-23,2018,1,23,,2.8,,-10.6,,-3.9,,21.9,,0,,,M,,M,0,,3,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-24,2018,1,24,,5.5,,-9.6,,-2.1,,20.1,,0,,,M,,M,0,,3,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-25,2018,1,25,,-5.7,,-11.3,,-8.5,,26.5,,0,,,M,,M,0,,4,,33,,37,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-26,2018,1,26,,-9.1,,-14.6,,-11.9,,29.9,,0,,,M,,M,0,,4,,,,<31,
-114,51.11,CALGARY INT'L CS,3031094,2018-01-27,2018,1,27,,-14.2,,-20.7,,-17.5,,35.5,,0,,,M,,M,1.2,,3,,34,,33,
