Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Date,Data Quality,valueMax,Max Temp Flag,valueMin,Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-10,2006,2,10,2006-02-10,,0.8,,-13.2,,-6.2,,24.2,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-11,2006,2,11,2006-02-11,,12.7,,-3.5,,4.6,,13.4,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-12,2006,2,12,2006-02-12,,11.3,,-6.5,,2.4,,15.6,,0,,0,,0,,0,,0,,29,E,37,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-13,2006,2,13,2006-02-13,,7.6,,-4.7,,1.5,,16.5,,0,,0,,0,,0,,0,,3,E,54,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-14,2006,2,14,2006-02-14,,-1.2,,-12.4,,-6.8,,24.8,,0,,0,,0.2,,0,T,0,,34,E,52,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-15,2006,2,15,2006-02-15,,-7.4,,-16.5,,-12,,30,,0,,0,,4,,1.4,,3,,2,E,57,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-16,2006,2,16,2006-02-16,,-16.3,,-29.8,,-23.1,,41.1,,0,,0,,1.2,,0.6,,3,,1,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-17,2006,2,17,2006-02-17,,-6.9,,-29.7,,-18.3,,36.3,,0,,0,,0,,0,,2,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-18,2006,2,18,2006-02-18,,-3.1,,-15.3,,-9.2,,27.2,,0,,0,,0,,0,,2,,36,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-19,2006,2,19,2006-02-19,,3.4,,-15.5,,-6.1,,24.1,,0,,0,,0,,0,,2,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-20,2006,2,20,2006-02-20,,1.4,,-6.5,,-2.6,,20.6,,0,,0,T,0,T,0,T,0,T,35,E,37,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-21,2006,2,21,2006-02-21,,4.5,,-5.4,,-0.5,,18.5,,0,,0,,0,T,0,T,0,T,31,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-22,2006,2,22,2006-02-22,,-3.6,,-14.1,,-8.9,,26.9,,0,,0,,14.4,,9.8,,2,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-23,2006,2,23,2006-02-23,,-7.3,,-16.5,,-11.9,,29.9,,0,,0,,4,,2.8,,12,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-24,2006,2,24,2006-02-24,,-9.9,,-24.5,,-17.2,,35.2,,0,,0,,3.4,,1.8,,17,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-25,2006,2,25,2006-02-25,,-12.7,,-27.8,,-20.3,,38.3,,0,,0,,0,T,0,T,16,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-26,2006,2,26,2006-02-26,,-12.7,,-16.4,,-14.6,,32.6,,0,,0,,0.4,,0.2,,16,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-27,2006,2,27,2006-02-27,,9.4,,-13.6,,-2.1,,20.1,,0,,0,,1,,0.4,,16,,26,E,39,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-02-28,2006,2,28,2006-02-28,,3.7,,-11.4,,-3.9,,21.9,,0,,0,,4.5,,2.8,,11,,1,E,63,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-01,2006,3,1,2006-03-01,,-8.2,,-17.8,,-13,,31,,0,,0,,0,T,0,T,11,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-02,2006,3,2,2006-03-02,,-10.8,,-20.4,,-15.6,,33.6,,0,,0,,2.8,,0.6,,11,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-03,2006,3,3,2006-03-03,,-9.8,,-14.4,,-12.1,,30.1,,0,,0,,5.7,,3.2,,12,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-04,2006,3,4,2006-03-04,,-8.5,,-20.4,,-14.5,,32.5,,0,,0,,0.6,,0,T,15,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-05,2006,3,5,2006-03-05,,-1.3,,-21.4,,-11.4,,29.4,,0,,0,,0,,0,,14,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-06,2006,3,6,2006-03-06,,6.4,,-12.9,,-3.3,,21.3,,0,,0,,0,,0,,14,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-07,2006,3,7,2006-03-07,,6.2,,-5.8,,0.2,,17.8,,0,,0,,0,,0,,10,,30,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-08,2006,3,8,2006-03-08,,5.7,,-6,,-0.2,,18.2,,0,,0,,0,,0,,9,,28,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-09,2006,3,9,2006-03-09,,1.7,,-5.4,,-1.9,,19.9,,0,,0,,2.4,,1,,7,,25,E,52,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-10,2006,3,10,2006-03-10,,-3.1,,-10.3,,-6.7,,24.7,,0,,0,,0.2,,0,T,9,,1,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-11,2006,3,11,2006-03-11,,-8,,-11.8,,-9.9,,27.9,,0,,0,,0.2,,0,T,8,,34,E,39,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-12,2006,3,12,2006-03-12,,-8.8,,-13.2,,-11,,29,,0,,0,,1.2,,0.8,,7,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-13,2006,3,13,2006-03-13,,1.4,,-16,,-7.3,,25.3,,0,,0,,0,T,0,T,7,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-14,2006,3,14,2006-03-14,,1.1,,-11.8,,-5.4,,23.4,,0,,0,,0,,0,,6,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-15,2006,3,15,2006-03-15,,-1.6,,-11.8,,-6.7,,24.7,,0,,0,,0,T,0,T,6,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-16,2006,3,16,2006-03-16,,-3.5,,-8.4,,-6,,24,,0,,0,,0.2,,0,T,5,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-17,2006,3,17,2006-03-17,,-1.7,,-7.1,,-4.4,,22.4,,0,,0,,0,T,0,T,5,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-18,2006,3,18,2006-03-18,,-2.4,,-8.7,,-5.6,,23.6,,0,,0,,0.6,,0.4,,5,,1,E,39,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-19,2006,3,19,2006-03-19,,-6.6,,-11.9,,-9.3,,27.3,,0,,0,,2,,0.8,,7,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-20,2006,3,20,2006-03-20,,-4.2,,-8.6,,-6.4,,24.4,,0,,0,,1,,0.4,,4,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-21,2006,3,21,2006-03-21,,-1.4,,-5.4,,-3.4,,21.4,,0,,0,,0,T,0,T,5,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-22,2006,3,22,2006-03-22,,2,,-5.4,,-1.7,,19.7,,0,,0,,0,T,0,T,5,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-23,2006,3,23,2006-03-23,,5.9,,-6.7,,-0.4,,18.4,,0,,0,,0,,0,,5,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-24,2006,3,24,2006-03-24,,4.5,,-2.1,,1.2,,16.8,,0,,0,T,0,,0,T,4,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-25,2006,3,25,2006-03-25,,4.8,,-1.9,,1.5,,16.5,,0,,0,,0,,0,,2,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-26,2006,3,26,2006-03-26,,6.8,,-1.2,,2.8,,15.2,,0,,0,,0,T,0,T,0,T,28,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-27,2006,3,27,2006-03-27,,7.8,,-3.9,,2,,16,,0,,0,,0,,0,,0,T,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-28,2006,3,28,2006-03-28,,5.8,,-3.2,,1.3,,16.7,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-29,2006,3,29,2006-03-29,,7.1,,-3.8,,1.7,,16.3,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-30,2006,3,30,2006-03-30,,10.2,,-0.1,,5.1,,12.9,,0,,0,T,0,T,0,T,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-03-31,2006,3,31,2006-03-31,,10.9,,-3.2,,3.9,,14.1,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-01,2006,4,1,2006-04-01,,5.7,,-2.6,,1.6,,16.4,,0,,0,T,0,,0,T,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-02,2006,4,2,2006-04-02,,12.5,,-2.2,,5.2,,12.8,,0,,0,,0,,0,,0,,15,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-03,2006,4,3,2006-04-03,,12.2,,-1.8,,5.2,,12.8,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-04,2006,4,4,2006-04-04,,11.8,,1.1,,6.5,,11.5,,0,,1.2,,0,,1.2,,0,,35,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-05,2006,4,5,2006-04-05,,5.8,,3.7,,4.8,,13.2,,0,,8.6,,0,,8.6,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-06,2006,4,6,2006-04-06,,5.5,,2.9,,4.2,,13.8,,0,,4,,0,,4,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-07,2006,4,7,2006-04-07,,14.8,,3.4,,9.1,,8.9,,0,,0.4,,0,,0.4,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-08,2006,4,8,2006-04-08,,12,,4,,8,,10,,0,,4.2,,0,,4.2,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-09,2006,4,9,2006-04-09,,15.1,,4.4,,9.8,,8.2,,0,,1.4,,0,,1.4,,0,,2,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-10,2006,4,10,2006-04-10,,7.1,,1.6,,4.4,,13.6,,0,,3.4,,0,,3.4,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-11,2006,4,11,2006-04-11,,10.7,,1.7,,6.2,,11.8,,0,,1.6,,0,,1.6,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-12,2006,4,12,2006-04-12,,15.7,,-1.8,,7,,11,,0,,0,,0,,0,,0,,21,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-13,2006,4,13,2006-04-13,,13.2,,2.6,,7.9,,10.1,,0,,0,,0,,0,,0,,26,E,57,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-14,2006,4,14,2006-04-14,,17.7,,1,,9.4,,8.6,,0,,0,,0,,0,,0,,17,E,52,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-15,2006,4,15,2006-04-15,,6.7,,-1.5,,2.6,,15.4,,0,,0.8,,0,T,0.8,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-16,2006,4,16,2006-04-16,,10,,-3.6,,3.2,,14.8,,0,,0,,0,,0,,0,,27,E,54,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-17,2006,4,17,2006-04-17,,9.5,,-5.4,,2.1,,15.9,,0,,0,,0,,0,,0,,35,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-18,2006,4,18,2006-04-18,,12.1,,-3.3,,4.4,,13.6,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-19,2006,4,19,2006-04-19,,15.6,,-5.4,,5.1,,12.9,,0,,0,,0,,0,,0,,16,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-20,2006,4,20,2006-04-20,,20.9,,1.9,,11.4,,6.6,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-21,2006,4,21,2006-04-21,,23.6,,4.6,,14.1,,3.9,,0,,0,,0,,0,,0,,21,E,57,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-22,2006,4,22,2006-04-22,,8.3,,-2.8,,2.8,,15.2,,0,,0,T,0.6,,0.6,,0,,34,E,57,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-23,2006,4,23,2006-04-23,,9.8,,-6.3,,1.8,,16.2,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-24,2006,4,24,2006-04-24,,14.6,,-3,,5.8,,12.2,,0,,0,,0,,0,,0,,18,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-25,2006,4,25,2006-04-25,,16.6,,-0.4,,8.1,,9.9,,0,,0,,0,,0,,0,,14,E,37,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-26,2006,4,26,2006-04-26,,20.2,,0,,10.1,,7.9,,0,,0,,0,,0,,0,,31,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-27,2006,4,27,2006-04-27,,17,,2,,9.5,,8.5,,0,,0,,0,,0,,0,,35,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-28,2006,4,28,2006-04-28,,22.1,,2.3,,12.2,,5.8,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-29,2006,4,29,2006-04-29,,22.3,,9.5,,15.9,,2.1,,0,,0,T,0,,0,T,0,,28,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-04-30,2006,4,30,2006-04-30,,10.6,,-0.1,,5.3,,12.7,,0,,3.2,,0,T,3.2,,0,,35,E,65,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-01,2006,5,1,2006-05-01,,12,,-1.9,,5.1,,12.9,,0,,0,T,0,,0,T,0,,36,E,39,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-02,2006,5,2,2006-05-02,,7.7,,1.6,,4.7,,13.3,,0,,0.2,,0,T,0.2,,0,,33,E,80,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-03,2006,5,3,2006-05-03,,9.6,,0.3,,5,,13,,0,,0,,0.8,,0.8,,0,,35,E,54,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-04,2006,5,4,2006-05-04,,18.1,,-4.7,,6.7,,11.3,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-05,2006,5,5,2006-05-05,,22.5,,3.4,,13,,5,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-06,2006,5,6,2006-05-06,,18.8,,7.2,,13,,5,,0,,0,,0,,0,,0,,28,E,56,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-07,2006,5,7,2006-05-07,,17.7,,3.9,,10.8,,7.2,,0,,0,T,0,,0,T,0,,27,E,52,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-08,2006,5,8,2006-05-08,,11.8,,2.5,,7.2,,10.8,,0,,0,,0,,0,,0,,36,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-09,2006,5,9,2006-05-09,,12.5,,2.1,,7.3,,10.7,,0,,0,T,0,,0,T,0,,32,E,65,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-10,2006,5,10,2006-05-10,,16,,-1.7,,7.2,,10.8,,0,,0,,0,,0,,0,,12,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-11,2006,5,11,2006-05-11,,18.6,,-0.9,,8.9,,9.1,,0,,0,,0,,0,,0,,15,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-12,2006,5,12,2006-05-12,,16.8,,5.1,,11,,7,,0,,0,T,0,,0,T,0,,26,E,59,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-13,2006,5,13,2006-05-13,,14.7,,2.2,,8.5,,9.5,,0,,1,,0,,1,,0,,34,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-14,2006,5,14,2006-05-14,,21.4,,0.4,,10.9,,7.1,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-15,2006,5,15,2006-05-15,,26.2,,2,,14.1,,3.9,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-16,2006,5,16,2006-05-16,,28.1,,8.1,,18.1,,0,,0.1,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-17,2006,5,17,2006-05-17,,30.9,,8.7,,19.8,,0,,1.8,,0,,0,,0,,0,,29,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-18,2006,5,18,2006-05-18,,26,,12.5,,19.3,,0,,1.3,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-19,2006,5,19,2006-05-19,,25.3,,6.1,,15.7,,2.3,,0,,0.2,,0,,0.2,,0,,9,E,44,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-20,2006,5,20,2006-05-20,,20.1,,7.8,,14,,4,,0,,0,T,0,,0,T,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-21,2006,5,21,2006-05-21,,24.5,,7.9,,16.2,,1.8,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-22,2006,5,22,2006-05-22,,24.4,,7.7,,16.1,,1.9,,0,,2.2,,0,,2.2,,0,,17,,48,
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-23,2006,5,23,2006-05-23,,23.9,,9.4,,16.7,,1.3,,0,,0,T,0,,0,T,0,,29,E,37,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-24,2006,5,24,2006-05-24,,20.5,,4.8,,12.7,,5.3,,0,,0,T,0,,0,T,0,,10,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-25,2006,5,25,2006-05-25,,17.2,,4.3,,10.8,,7.2,,0,,6,,0,,6,,0,,27,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-26,2006,5,26,2006-05-26,,7.2,,4.9,,6.1,,11.9,,0,,15.8,,0,,15.8,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-27,2006,5,27,2006-05-27,,8.4,,3.6,,6,,12,,0,,4,,0,,4,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-28,2006,5,28,2006-05-28,,11.6,,5.4,,8.5,,9.5,,0,,4.8,,0,,4.8,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2006-05-29,2006,5,29,2006-05-29,,17.1,,1.4,,9.3,,8.7,,0,,1.8,,0,,1.8,,0,,33,E,50,E
