Longitude (x),Latitude (y),Station Name,Climate ID,Date,Year,Month,Day,Data Quality,valueMax,Max Temp Flag,valueMin,Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-15,2000,2,15,,-1.1,,-11.4,,-6.3,,24.3,,0,,0,,1.8,,0.8,,54,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-16,2000,2,16,,-0.4,,-13.2,,-6.8,,24.8,,0,,0,,16.6,,10.6,,68,,28,,56,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-17,2000,2,17,,-12.5,,-18.9,,-15.7,,33.7,,0,,0,,0,,0,,71,,31,,33,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-18,2000,2,18,,-8.4,,-21.1,,-14.8,,32.8,,0,,0,,0,,0,,70,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-19,2000,2,19,,-2.9,,-13.3,,-8.1,,26.1,,0,,0,,0,,0,,69,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-20,2000,2,20,,-0.6,,-14.3,,-7.5,,25.5,,0,,0,,0.2,,0,T,64,,28,,48,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-21,2000,2,21,,-1.6,,-13.2,,-7.4,,25.4,,0,,0,,0.2,,0,T,50,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-22,2000,2,22,,5.8,,-12.1,,-3.2,,21.2,,0,,0,T,0,,0,T,46,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-23,2000,2,23,,7.1,,2.6,,4.9,,13.1,,0,,0,,0,,0,,42,,20,,37,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-24,2000,2,24,,4.7,,0.5,,2.6,,15.4,,0,,3.7,,0,,3.7,,37,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-25,2000,2,25,,4,,-0.7,,1.7,,16.3,,0,,3.7,,0,,3.7,,29,,7,,56,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-26,2000,2,26,,6.3,,0.1,,3.2,,14.8,,0,,0,T,0,,0,T,20,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-27,2000,2,27,,12.4,,0.4,,6.4,,11.6,,0,,0,,0,,0,,13,,19,,33,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-28,2000,2,28,,5.3,,-1.8,,1.8,,16.2,,0,,0,,0,,0,,3,,33,,56,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-02-29,2000,2,29,,4.6,,-4.7,,-0.1,,18.1,,0,,0,,0,,0,,1,,29,,32,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-01,2000,3,1,,4.5,,-3,,0.8,,17.2,,0,,2.4,,0,,2.4,,1,,24,,46,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-02,2000,3,2,,2.9,,-3.7,,-0.4,,18.4,,0,,0,T,3,,2.7,,0,T,29,,46,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-03,2000,3,3,,2.4,,-6.5,,-2.1,,20.1,,0,,0,,0,T,0,T,2,,31,,46,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-04,2000,3,4,,4.7,,-6.1,,-0.7,,18.7,,0,,0,,0,T,0,T,1,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-05,2000,3,5,,4,,-0.7,,1.7,,16.3,,0,,0,,0,T,0,T,0,T,34,,37,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-06,2000,3,6,,5.8,,-2.8,,1.5,,16.5,,0,,0,,0,,0,,0,T,33,,33,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-07,2000,3,7,,10.8,,-0.1,,5.4,,12.6,,0,,0,T,0,,0,T,0,T,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-08,2000,3,8,,11.3,,1.3,,6.3,,11.7,,0,,0,,0,,0,,0,T,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-09,2000,3,9,,19.2,,-6.5,,6.4,,11.6,,0,,0.4,,0,T,0.4,,0,,34,,52,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-10,2000,3,10,,-2.9,,-11.2,,-7.1,,25.1,,0,,0,,0,,0,,0,,34,,46,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-11,2000,3,11,,1.5,,-5.3,,-1.9,,19.9,,0,,0,,2.2,,0.8,,0,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-12,2000,3,12,,1.6,,-5.7,,-2.1,,20.1,,0,,0,,10.2,,7.4,,10,,32,,43,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-13,2000,3,13,,-1.8,,-10.5,,-6.2,,24.2,,0,,0,,0,T,0,T,8,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-14,2000,3,14,,5.7,,-6.3,,-0.3,,18.3,,0,,0,,5.2,,3.2,,13,,22,,39,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-15,2000,3,15,,4.8,,-0.8,,2,,16,,0,,0,T,0.8,,0.4,,4,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-16,2000,3,16,,5,,-4.6,,0.2,,17.8,,0,,3.8,,0.4,,4.2,,1,,33,,46,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-17,2000,3,17,,-3.7,,-8.9,,-6.3,,24.3,,0,,0,,0,,0,,1,,34,,48,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-18,2000,3,18,,-1.7,,-11.5,,-6.6,,24.6,,0,,0,,0,,0,,1,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-19,2000,3,19,,5.8,,-8.5,,-1.4,,19.4,,0,,0,,0,,0,,0,T,10,,33,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-20,2000,3,20,,7.1,,0.9,,4,,14,,0,,0,,0,,0,,0,T,7,,37,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-21,2000,3,21,,10,,-1.6,,4.2,,13.8,,0,,0,,0,,0,,0,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-22,2000,3,22,,15.6,,-0.9,,7.4,,10.6,,0,,0,,0,,0,,0,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-23,2000,3,23,,16.9,,3.7,,10.3,,7.7,,0,,0,,0,,0,,0,,29,,35,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-24,2000,3,24,,15.2,,1.9,,8.6,,9.4,,0,,0,,0,,0,,0,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-25,2000,3,25,,17.2,,0.9,,9.1,,8.9,,0,,7.8,,0,,7.8,,0,,16,,37,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-26,2000,3,26,,8.3,,0.9,,4.6,,13.4,,0,,0,,0,,0,,0,,28,,56,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-27,2000,3,27,,12,,-1.9,,5.1,,12.9,,0,,1.2,,0,,1.2,,0,,7,,39,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-28,2000,3,28,,7,,1.2,,4.1,,13.9,,0,,37.2,,1.2,,38.4,,0,,6,,54,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-29,2000,3,29,,3.8,,1.2,,2.5,,15.5,,0,,3.8,,0,T,3.8,,0,,27,,54,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-30,2000,3,30,,6,,0.6,,3.3,,14.7,,0,,0.4,,0,T,0.4,,0,,29,,37,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-03-31,2000,3,31,,8.5,,-2,,3.3,,14.7,,0,,0,,0,,0,,0,,30,,33,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-01,2000,4,1,,14.3,,-0.4,,7,,11,,0,,0,,0,,0,,0,,23,,37,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-02,2000,4,2,,11.8,,0.8,,6.3,,11.7,,0,,1,,0,,1,,0,,28,,32,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-03,2000,4,3,,8.6,,-1.9,,3.4,,14.6,,0,,3.8,,0,,3.8,,0,,9,,33,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-04,2000,4,4,,8.8,,0.2,,4.5,,13.5,,0,,27.2,,0.8,,28.6,,0,,29,,43,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-05,2000,4,5,,1.1,,-4.1,,-1.5,,19.5,,0,,0,,2,,2.2,,2,,28,,50,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-06,2000,4,6,,0.5,,-2.8,,-1.2,,19.2,,0,,0,,5.2,,5,,1,,7,,32,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-07,2000,4,7,,6.7,,-1.1,,2.8,,15.2,,0,,3,,0,,3,,5,,6,,33,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-08,2000,4,8,,2.7,,-4.3,,-0.8,,18.8,,0,,8.6,,16,,28,,2,,4,,44,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-09,2000,4,9,,1.2,,-5.5,,-2.2,,20.2,,0,,0,,4.2,,3.2,,14,,30,,85,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-10,2000,4,10,,6,,-2.3,,1.9,,16.1,,0,,0,,0,T,0,T,16,,27,,56,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-11,2000,4,11,,0.4,,-3.8,,-1.7,,19.7,,0,,0,,4.8,,3.8,,8,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-12,2000,4,12,,4.3,,-5.8,,-0.8,,18.8,,0,,0,,0.4,,0.2,,13,,30,,48,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-13,2000,4,13,,7.7,,-4.5,,1.6,,16.4,,0,,0,,0,,0,,11,,26,,35,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-14,2000,4,14,,15.9,,-2.3,,6.8,,11.2,,0,,0,,0,,0,,7,,21,,54,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-15,2000,4,15,,22.7,,5.4,,14.1,,3.9,,0,,0,,0,,0,,0,T,22,,48,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-16,2000,4,16,,9.7,,0.2,,5,,13,,0,,0.2,,0,,0.2,,0,,4,,39,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-17,2000,4,17,,2.8,,-1.4,,0.7,,17.3,,0,,0,,0,,0,,0,,8,,37,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-18,2000,4,18,,9,,0.4,,4.7,,13.3,,0,,0,,0,,0,,0,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-19,2000,4,19,,11.8,,5.5,,8.7,,9.3,,0,,0.4,,0,,0.4,,0,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-20,2000,4,20,,13.8,,3.6,,8.7,,9.3,,0,,0.4,,0,,0.4,,0,,8,,37,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-21,2000,4,21,,6.7,,2.8,,4.8,,13.2,,0,,23.6,,0,,23.6,,0,,7,,59,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-22,2000,4,22,,6.2,,3.3,,4.8,,13.2,,0,,4.8,,0,,4.8,,0,,6,,43,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-23,2000,4,23,,10.7,,3.1,,6.9,,11.1,,0,,0.4,,0,,0.4,,0,,2,,32,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-24,2000,4,24,,15.2,,4.1,,9.7,,8.3,,0,,0,,0,,0,,0,,31,,41,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-25,2000,4,25,,13.8,,1.7,,7.8,,10.2,,0,,0,,0,,0,,0,,4,,41,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-26,2000,4,26,,12.5,,0.8,,6.7,,11.3,,0,,0,,0,,0,,0,,12,,48,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-27,2000,4,27,,14.5,,3.7,,9.1,,8.9,,0,,0,,0,,0,,0,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-28,2000,4,28,,19.8,,3.2,,11.5,,6.5,,0,,0,,0,,0,,0,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-29,2000,4,29,,17.1,,5,,11.1,,6.9,,0,,0,,0,,0,,0,,32,,43,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-04-30,2000,4,30,,14.3,,2.8,,8.6,,9.4,,0,,0,,0,,0,,0,,31,,44,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-01,2000,5,1,,13.9,,5.7,,9.8,,8.2,,0,,0.4,,0,,0.4,,0,,21,,35,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-02,2000,5,2,,14.5,,5.6,,10.1,,7.9,,0,,0,,0,,0,,0,,31,,39,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-03,2000,5,3,,20,,1.6,,10.8,,7.2,,0,,0,,0,,0,,0,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-04,2000,5,4,,25.4,,5.7,,15.6,,2.4,,0,,4,,0,,4,,0,,20,,43,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-05,2000,5,5,,22.1,,13.8,,18,,0,,0,,1.6,,0,,1.6,,0,,30,,32,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-06,2000,5,6,,25.6,,11.6,,18.6,,0,,0.6,,0,T,0,,0,T,0,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-07,2000,5,7,,28.8,,11.6,,20.2,,0,,2.2,,4.4,,0,,4.4,,0,,23,,63,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-08,2000,5,8,,19.3,,12.3,,15.8,,2.2,,0,,26.8,,0,,26.8,,0,,36,,43,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-09,2000,5,9,,12.5,,6.8,,9.7,,8.3,,0,,18.4,,0,,18.4,,0,,9,,37,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-10,2000,5,10,,11,,6.3,,8.7,,9.3,,0,,14.8,,0,,14.8,,0,,9,,52,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-11,2000,5,11,,18.2,,8.7,,13.5,,4.5,,0,,0.2,,0,,0.2,,0,,31,,43,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-12,2000,5,12,,20.6,,8.6,,14.6,,3.4,,0,,0.6,,0,,0.6,,0,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-13,2000,5,13,,24.4,,9.8,,17.1,,0.9,,0,,1.6,,0,,1.6,,0,,24,,52,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-14,2000,5,14,,14.5,,5.4,,10,,8,,0,,1.4,,0,,1.4,,0,,24,,65,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-15,2000,5,15,,14.9,,4,,9.5,,8.5,,0,,0,T,0,,0,T,0,,24,,41,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-16,2000,5,16,,16.4,,3.7,,10.1,,7.9,,0,,0,,0,,0,,0,,24,,44,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-17,2000,5,17,,19.3,,4.1,,11.7,,6.3,,0,,0,,0,,0,,0,,23,,32,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-18,2000,5,18,,14.1,,3.8,,9,,9,,0,,22.8,,0,,22.8,,0,,33,,43,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2000-05-19,2000,5,19,,12.8,,1.5,,7.2,,10.8,,0,,0,,0,,0,,0,,,,<31,
