Longitude (x),Latitude (y),Station Name,Climate ID,Date,Year,Month,Day,Data Quality,valueMax,Max Temp Flag,valueMin,Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-01,2001,1,1,,-10,,-13.5,,-11.8,,29.8,,0,,0,,0,T,0,T,63,,33,,41,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-02,2001,1,2,,-7.4,,-17.2,,-12.3,,30.3,,0,,0,,0.2,,0,T,63,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-03,2001,1,3,,-2.3,,-9.7,,-6,,24,,0,,0,,1.6,,0.8,,60,,23,,46,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-04,2001,1,4,,-6,,-14.5,,-10.3,,28.3,,0,,0,,0.6,,0.2,,60,,29,,43,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-05,2001,1,5,,-7,,-12.3,,-9.7,,27.7,,0,,0,T,8,,5.4,,59,,8,,41,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-06,2001,1,6,,-3.4,,-8.8,,-6.1,,24.1,,0,,0,,2,,0.8,,67,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-07,2001,1,7,,-7.2,,-14.2,,-10.7,,28.7,,0,,0,,0.8,,0.6,,63,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-08,2001,1,8,,-6,,-11.7,,-8.9,,26.9,,0,,0,,2,,1,,64,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-09,2001,1,9,,-11.7,,-19.2,,-15.5,,33.5,,0,,0,,3.4,,2,,64,,32,,35,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-10,2001,1,10,,-10.2,,-19,,-14.6,,32.6,,0,,0,,0.2,,0,T,67,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-11,2001,1,11,,-0.8,,-10.4,,-5.6,,23.6,,0,,0.2,,0,T,0.2,,66,,31,,48,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-12,2001,1,12,,-7.2,,-14.8,,-11,,29,,0,,0,,0,,0,,64,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-13,2001,1,13,,-1.9,,-16.4,,-9.2,,27.2,,0,,0,,0,T,0,T,64,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-14,2001,1,14,,-0.9,,-7.6,,-4.3,,22.3,,0,,0,,0,,0,,60,,8,,41,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-15,2001,1,15,,-7.2,,-10.6,,-8.9,,26.9,,0,,0,T,8,,5.6,,60,,8,,39,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-16,2001,1,16,,-4,,-10.1,,-7.1,,25.1,,0,,0,,3.6,,3.6,,70,,31,,35,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-17,2001,1,17,,-10,,-17.8,,-13.9,,31.9,,0,,0,,1.6,,1.2,,71,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-18,2001,1,18,,-7.5,,-20.8,,-14.2,,32.2,,0,,0,,0.6,,0.4,,72,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-19,2001,1,19,,-0.8,,-18.3,,-9.6,,27.6,,0,,0,,0,T,0,T,72,,34,,43,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-20,2001,1,20,,-11,,-22.5,,-16.8,,34.8,,0,,0,,0,,0,,70,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-21,2001,1,21,,-6.9,,-22.5,,-14.7,,32.7,,0,,0,,0,T,0,T,70,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-22,2001,1,22,,-3.8,,-16.6,,-10.2,,28.2,,0,,0,,0,T,0,T,70,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-23,2001,1,23,,-0.7,,-4.8,,-2.8,,20.8,,0,,0,T,0.2,,0.2,,66,,19,,41,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-24,2001,1,24,,-1,,-3.1,,-2.1,,20.1,,0,,0,,8.2,,7.6,,63,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-25,2001,1,25,,-3.1,,-14.8,,-9,,27,,0,,0,,1.6,,0.6,,72,,33,,43,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-26,2001,1,26,,-1,,-13.3,,-7.2,,25.2,,0,,0,,0,,0,,72,,21,,35,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-27,2001,1,27,,-2.9,,-11.6,,-7.3,,25.3,,0,,0,,0,,0,,71,,29,,39,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-28,2001,1,28,,-7.2,,-15.8,,-11.5,,29.5,,0,,0,,0,,0,,69,,,,<31,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-29,2001,1,29,,-0.2,,-13.9,,-7.1,,25.1,,0,,0,,0,,0,,68,,26,,37,
-75.67,45.32,OTTAWA MACDONALD-CARTIER INT'L A,6106000,2001-01-30,2001,1,30,,-3,,-8.6,,-5.8,,23.8,,0,,0.4,,12.8,,11.6,,63,,6,,46,
